date	kind	id	source	query_or_seed	direction	hits	screened	included_keys	excluded_keys	notes
2026-08-04	search	closure-replacement-31	Crossref REST API	case optimal symbolic heap strong property	query	4063745	100	doi:10.1109/sefm.2007.43,doi:10.1109/saner67736.2026.00112,doi:10.1007/978-3-662-49122-5_10,doi:10.1145/1869459.1869493,doi:10.1145/2259016.2259049,doi:10.1145/2950290.2983940,doi:10.1145/3510454.3528650	doi:10.1145/1932682.1869493	C31-02; all 100 records title-screened; demand-axiomatized and bottom-up heap summaries strengthen the reconciled heap lineages without adding an input-observer quotient; Kiasan, POSE, heap cloning, JBSE, and GARUDA were also screened; snapshot screening/baseline-2026-08-04/crossref-closure-31-02.tsv
2026-08-04	search	closure-replacement-31	Crossref REST API	postconditioned symbolic execution path redundancy	query	369523	100	doi:10.1109/tse.2017.2659751,doi:10.1109/iccq65694.2025.11314570,doi:10.1109/saner67736.2026.00112,doi:10.1109/tse.2026.3667998,doi:10.1109/cscwd68734.2026.11582111,doi:10.1109/iwast.2012.6228982	doi:10.1109/icst.2015.7102601	C31-03; all 100 records title-screened; the ICST paper is the conference predecessor of the retained expanded TSE article, and the recent hardware-dataflow title is the only new close candidate; snapshot screening/baseline-2026-08-04/crossref-closure-31-03.tsv
2026-08-04	search	closure-replacement-31	Crossref REST API	conditional value preprocessing symbolic evaluation	query	2838187	100	doi:10.1109/icsm.2000.883045,doi:10.1109/csmr.2003.1192425,doi:10.1109/csmr.2004.1281417,doi:10.1145/512950.512961	-	C31-04; all 100 records title-screened; exact conditional preprocessing works occupy ranks 1, 2, and 72; the historical global value graph adds a compact graph-native symbolic-flow precedent but not an input observer; snapshot screening/baseline-2026-08-04/crossref-closure-31-04.tsv
2026-08-04	search	closure-replacement-31	Crossref REST API	higher order symbolic counterexample functional input	query	2122564	100	-	-	C31-05; all 100 records title-screened; relevance ranking collapsed onto the Higher-Order and Symbolic Computation journal back catalog and exposed no functional-counterexample result or observer quotient; snapshot screening/baseline-2026-08-04/crossref-closure-31-05.tsv
2026-08-04	search	closure-replacement-31	Crossref REST API	symbolic execution game semantics open higher order	query	2463181	100	doi:10.1145/2384616.2384655,doi:10.1017/s0956796816000216,doi:10.1007/s10817-014-9319-8	doi:10.1145/2398857.2384655	C31-06; all 100 records title-screened; higher-order contracts and proof semantics were reconciled, including symbolic-execution proofs for higher-order store; the extra OOPSLA DOI is a container alias rather than a distinct work; snapshot screening/baseline-2026-08-04/crossref-closure-31-06.tsv
2026-08-04	search	closure-replacement-31	Crossref REST API	maximal causality reduction stateless model checking	query	3708955	100	doi:10.1145/2737924.2737975,doi:10.1145/2983990.2984025,doi:10.4230/lipics.ecoop.2017.16,doi:10.1007/978-3-662-46681-0_28,doi:10.1145/2737924.2737956,doi:10.1145/1375581.1375625,doi:10.1145/3158105,doi:10.1145/2814270.2814297,doi:10.1145/3276505,doi:10.1145/3360576,doi:10.1007/s10703-025-00479-0	doi:10.1145/2813885.2737975,doi:10.1145/3022671.2984025,doi:10.1145/2813885.2737956,doi:10.1145/1379022.1375625,doi:10.1145/2858965.2814297	C31-07; all 100 records title-screened; fair stateless checking and sound DPOR for joint scheduling/store-buffer nondeterminism strengthen the schedule line; maximal-causal, SAT-directed, release-acquire, and reads-from variants and their aliases were reconciled once; snapshot screening/baseline-2026-08-04/crossref-closure-31-07.tsv
2026-08-04	search	closure-replacement-31	Crossref REST API	value happens before dynamic partial order reduction	query	3088792	100	doi:10.1145/2688500.2688533,doi:10.1145/2737924.2737956,doi:10.1145/3360550,doi:10.1145/1040305.1040315,doi:10.1145/2535838.2535845,doi:10.1145/3073408,doi:10.1145/3158119,doi:10.1145/3498711,doi:10.1016/j.jss.2023.111730,doi:10.1145/3591243,doi:10.1007/978-3-319-95582-7_35	doi:10.1145/2858788.2688533,doi:10.1145/2813885.2737956,doi:10.1145/1047659.1040315,doi:10.1145/3293882.3330565	C31-08; all 100 records title-screened; lazy happens-before is a newly reconciled mutex-insensitive state equivalence and reopens the schedule-observation boundary; weak-memory, exact, conditional, approximate, and transaction variants were adjudicated; snapshot screening/baseline-2026-08-04/crossref-closure-31-08.tsv
2026-08-04	search	closure-replacement-31	Crossref REST API	dynamic interface reduction model checking observer	query	4857838	100	doi:10.1145/2043556.2043582,doi:10.1109/tse.2008.72,doi:10.1007/978-3-032-06847-7_9,doi:10.1007/978-3-642-00255-7_22,doi:10.1007/978-3-319-52234-0_14	doi:10.1145/1273463.1273471,doi:10.1145/1047659.1040315,doi:10.1145/2813885.2737975	C31-09; all 100 records title-screened; grammar-compiled component environments add a close analyst-supplied interface observer and reopen the map; other dynamic path, interface, and cone reductions were reconciled as supporting neighbors; snapshot screening/baseline-2026-08-04/crossref-closure-31-09.tsv
2026-08-04	search	closure-replacement-31	Crossref REST API	exact timed marking observation unobservable transitions	query	428466	100	doi:10.1109/access.2019.2894352,doi:10.1109/etfa.2013.6648063,doi:10.1016/j.ins.2023.119922,doi:10.1109/tsmc.2014.2353575,doi:10.1109/tii.2022.3200598,doi:10.1109/tsmc.2024.3357742,doi:10.1016/j.ins.2025.122618	doi:10.1109/etfa.2014.7005100	C31-10; all 100 records title-screened; exact minimum-initial, timed-state, silent-transition, and candidate-event estimators were already reconciled; the 2014 P-time paper is the conference predecessor of the retained journal work; snapshot screening/baseline-2026-08-04/crossref-closure-31-10.tsv
2026-08-04	search	closure-replacement-31	Crossref REST API	requested selection observer input partition residual	query	800157	100	-	-	C31-11; all 100 records title-screened; unknown-input control observers, fault residuals, and nontechnical homonyms yielded no requested selection observer or program-input partition; snapshot screening/baseline-2026-08-04/crossref-closure-31-11.tsv
2026-08-04	search	closure-replacement-31	Crossref REST API	totalized input fiber dataflow selection event	query	1226190	100	-	-	C31-12; all 100 records title-screened; dataflow architectures, event sensors, accelerator mappings, and a blank-title research grant yielded no totalized program observer or inverse caller-input fiber; snapshot screening/baseline-2026-08-04/crossref-closure-31-12.tsv
2026-08-04	audit	closure-primary-screen-31	Complete primary title screen	closure-primary-screen-round-31	audit	1200	1200	doi:10.1109/cscwd68734.2026.11582111,doi:10.1145/2688500.2688533,doi:10.1109/tse.2008.72,doi:10.1145/2737924.2737956,doi:10.1145/1869459.1869493,doi:10.1145/2259016.2259049,doi:10.1007/s10817-014-9319-8,doi:10.1145/512950.512961	-	Primary screener parsed and title-screened all 1200 occurrences, verified twelve 100-record files with unique ranks and identifiers, counted 1006 unique source identifiers and 899 unique nonblank normalized titles under the recorded normalization, resolved one blank-title grant, reopened the map, and retired frozen round 32 unexecuted
2026-08-04	audit	closure-independent-audit-31a	Independent adversarial complete title audit	closure-independent-audit-round-31-a	audit	1200	1200	doi:10.1109/cscwd68734.2026.11582111,doi:10.1145/2688500.2688533,doi:10.1109/tse.2008.72,doi:10.1145/2737924.2737956,doi:10.1145/1869459.1869493,doi:10.1145/2259016.2259049,doi:10.1007/s10817-014-9319-8,doi:10.1145/512950.512961	-	Reviewer independently parsed all twelve snapshots, screened every occurrence, confirmed the round reopens, identified the newly reconciled schedule, heap, interface, higher-order, and global-value neighbors, and found no direct requested-root caller-input-fiber work
2026-08-04	audit	closure-independent-audit-31b	Second independent complete title audit	closure-independent-audit-round-31-b	audit	1200	1200	doi:10.1109/cscwd68734.2026.11582111,doi:10.1145/2688500.2688533,doi:10.1109/tse.2008.72	-	Second reviewer independently screened all 1200 occurrences and found no additional close work beyond records already added to the live round-31 catalog; the reviewer classified remaining borderline titles as ordinary path, heap-tool, proof-semantic, or generic-POR neighbors and confirmed no direct target result
2026-08-04	search	closure-replacement-33	Crossref REST API	lazy happens before schedule state equivalence mutex	query	2473249	100	doi:10.1145/1869542.1869544,doi:10.1145/2632362.2632365,doi:10.1145/2688500.2688533	doi:10.1145/2858788.2688533	C33-01; all 100 records title-screened; explicit schedule abstraction and sound may-happen-before relevance strengthen the schedule-observer boundary, while lazy happens-before and its alias were already reconciled; snapshot screening/baseline-2026-08-04/crossref-closure-33-01.tsv
2026-08-04	search	closure-replacement-33	Crossref REST API	interface grammar modular model checking component stub	query	3846444	100	doi:10.1109/tse.2008.72,doi:10.1145/1869459.1869461	doi:10.1145/1273463.1273471,doi:10.1145/1932682.1869461	C33-02; all 100 records title-screened; modular glass-box checking safely groups similar states and substitutes component abstractions, reopening the map; interface-grammar and publication versions were adjudicated once; snapshot screening/baseline-2026-08-04/crossref-closure-33-02.tsv
2026-08-04	search	closure-replacement-33	Crossref REST API	dataflow based path pruning symbolic hardware verification	query	7021086	100	doi:10.1109/cscwd68734.2026.11582111,doi:10.1145/1108768.1108808,doi:10.1007/978-3-319-24953-7_18,doi:10.1145/3428245	doi:10.1145/1108792.1108808	C33-03; all 100 records title-screened; symbolic path simulation integrated with path-sensitive dataflow analysis and schedule or superoptimization pruning add close supporting boundaries, while no result emits the target observer fibers; snapshot screening/baseline-2026-08-04/crossref-closure-33-03.tsv
2026-08-04	search	closure-replacement-33	Crossref REST API	dynamic partial order relaxed memory store buffer	query	2207499	100	doi:10.1145/2737924.2737956,doi:10.1023/a:1011202615884,doi:10.1145/2345156.1993521,doi:10.1145/2632362.2632365,doi:10.1109/fmcad.2016.7886672	doi:10.1145/2813885.2737956,doi:10.1007/3-540-63166-6_33,doi:10.1145/1993316.1993521,doi:10.1145/1993498.1993521	C33-04; all 100 records title-screened; relaxed visibility decisively reopens the property-observer POR lineage, while partial-coherence and under-approximate hybrid variants sharpen exactness boundaries; aliases and the conference predecessor were reconciled; snapshot screening/baseline-2026-08-04/crossref-closure-33-04.tsv
2026-08-04	search	closure-replacement-33	Crossref REST API	demand driven axiomatization symbolic heap memory invariants	query	1290497	100	doi:10.1145/1869459.1869493,doi:10.1007/978-3-540-78800-3_28,doi:10.1145/3408984,doi:10.1145/3510454.3528650	doi:10.1145/1932682.1869493	C33-05; all 100 records title-screened; demand-driven symbolic heap, compositional, and higher-order evaluation mechanisms were already reconciled; other heap, invariant, and memory-demand homonyms add no observer quotient; snapshot screening/baseline-2026-08-04/crossref-closure-33-05.tsv
2026-08-04	search	closure-replacement-33	Crossref REST API	bottom up heap path data access summary	query	4445319	100	doi:10.1145/2259016.2259049	-	C33-06; all 100 records title-screened; the targeted heap-summary paper is rank one and the remaining results are nonprogramming bottom-up, data-access, or heap homonyms; one blank-title grant is nontechnical; snapshot screening/baseline-2026-08-04/crossref-closure-33-06.tsv
2026-08-04	search	closure-replacement-33	Crossref REST API	global value graph symbolic evaluation dataflow	query	4384299	100	doi:10.1145/512950.512961,doi:10.1145/224538.224570,doi:10.1145/2807702,doi:10.1145/3007898,doi:10.1145/1108768.1108808,doi:10.1109/cscwd68734.2026.11582111,doi:10.1109/ase.2013.6693083	doi:10.1145/1108792.1108808	C33-07; all 100 records title-screened; on-demand global propagation, value-state graphs, symbolic dataflow analyses, and path simulation strengthen representation and analysis precedents without adding the requested input partition; snapshot screening/baseline-2026-08-04/crossref-closure-33-07.tsv
2026-08-04	search	closure-replacement-33	Crossref REST API	fair stateless model checking schedule equivalence	query	3222775	100	doi:10.1145/1375581.1375625,doi:10.1145/3360576,doi:10.1007/978-3-030-81685-8_16,doi:10.1145/2737924.2737975,doi:10.1145/2814270.2814297,doi:10.1145/2889160.2891042,doi:10.1145/2983990.2984036,doi:10.1145/2814270.2814282,doi:10.1007/978-3-662-46681-0_28,doi:10.1145/3158105,doi:10.1007/s10703-025-00479-0	doi:10.1145/1379022.1375625,doi:10.1145/2813885.2737975,doi:10.1145/2858965.2814297,doi:10.1145/3022671.2984036,doi:10.1145/2858965.2814282,doi:10.1007/s00236-016-0275-0	C33-08; all 100 records title-screened; exact schedule quotients and fair or weak-memory variants were reconciled; preemption-point and event-driven records remain supporting rather than new observer-fiber mechanisms; snapshot screening/baseline-2026-08-04/crossref-closure-33-08.tsv
2026-08-04	search	closure-replacement-33	Crossref REST API	higher order store symbolic execution proof	query	1254124	100	doi:10.1007/s10817-014-9319-8,doi:10.1145/2384616.2384655,doi:10.1017/s0956796816000216	doi:10.1145/2398857.2384655	C33-09; all 100 records title-screened; the higher-order-store proof and contract lineages were already reconciled and the remaining retrieval is journal-title noise; snapshot screening/baseline-2026-08-04/crossref-closure-33-09.tsv
2026-08-04	search	closure-replacement-33	Crossref REST API	path generalization input decomposition symbolic execution	query	692541	100	doi:10.1016/j.infsof.2014.07.012,doi:10.1109/csit56902.2022.10000433,doi:10.1145/3798243,doi:10.1109/iccq65694.2025.11314570,doi:10.1109/saner67736.2026.00112,doi:10.1109/tse.2017.2659751,doi:10.1109/tse.2026.3667998,doi:10.1145/2786805.2786830,doi:10.1109/cscwd68734.2026.11582111	-	C33-10; all 100 records title-screened; infeasible-path generalization and input clustering or grammar guidance are retained at their evidence tiers, while exact path and summary mechanisms were already reconciled; three blank supplemental-dataset versions are nonpublications; snapshot screening/baseline-2026-08-04/crossref-closure-33-10.tsv
2026-08-04	search	closure-replacement-33	Crossref REST API	requested root event observer caller input fiber	query	1011774	100	-	-	C33-11; all 100 records title-screened; control-theory event observers, caller-ID records, and input-control homonyms yielded no requested-root program observer or caller-input fiber; snapshot screening/baseline-2026-08-04/crossref-closure-33-11.tsv
2026-08-04	search	closure-replacement-33	Crossref REST API	sparse selection observation residual dataflow	query	848686	100	doi:10.1145/202529.202535	doi:10.1145/202530.202535	C33-12; all 100 records title-screened; sparse-dataflow-analysis representations are retained as a conventional static-analysis boundary; accelerator, sparse-learning, and observation-selection homonyms add no target result, and two blank-title grants are nontechnical; snapshot screening/baseline-2026-08-04/crossref-closure-33-12.tsv
2026-08-04	audit	closure-primary-screen-33	Complete primary title screen	closure-primary-screen-round-33	audit	1200	1200	doi:10.1145/1869542.1869544,doi:10.1145/2632362.2632365,doi:10.1023/a:1011202615884,doi:10.1145/1108768.1108808,doi:10.1145/1869459.1869461,doi:10.1145/2345156.1993521,doi:10.1145/2807702,doi:10.1016/j.infsof.2014.07.012,doi:10.1109/csit56902.2022.10000433,doi:10.1145/3798243,doi:10.1145/3428245	-	Primary screener parsed and title-screened all 1200 occurrences, verified twelve 100-record snapshots, counted 1192 unique identifiers, resolved six blank-title grants or datasets, reopened the map, and retired frozen round 34 unexecuted
2026-08-04	audit	closure-independent-audit-33a	Independent complete title audit	closure-independent-audit-round-33-a	audit	1200	1200	doi:10.1023/a:1011202615884,doi:10.1145/2632362.2632365,doi:10.1145/1108768.1108808,doi:10.1145/1869459.1869461,doi:10.1145/2345156.1993521	-	Reviewer independently parsed and screened all 1200 occurrences, identified relaxed visibility as a decisive plausible competitor, confirmed six blank metadata artifacts, reopened the map, and found no direct requested-root caller-input-fiber work
2026-08-04	audit	closure-independent-audit-33b	Second independent adversarial complete title audit	closure-independent-audit-round-33-b	audit	1200	1200	doi:10.1145/1869542.1869544,doi:10.1145/2632362.2632365,doi:10.1023/a:1011202615884,doi:10.1145/1108768.1108808,doi:10.1145/1869459.1869461,doi:10.1145/2345156.1993521,doi:10.1145/2807702,doi:10.1016/j.infsof.2014.07.012,doi:10.1109/csit56902.2022.10000433,doi:10.1145/3798243,doi:10.1145/3428245	-	Second reviewer independently screened every occurrence, matched the integrated schedule, state-grouping, dataflow, and path-reduction set, required explicit adjudication of weaker candidates, reopened the map, and found no direct target result
2026-08-04	snowball	closure-primary-33	Primary paper bibliography	DOI:10.1023/A:1011202615884	backward	19	19	doi:10.1007/3-540-56922-7_36,doi:10.1109/lics.1996.561357,doi:10.1007/bf02252682,doi:10.1016/0304-3975(92)90054-j,doi:10.1109/lics.1991.151664,doi:10.1007/bf00121262,doi:10.1007/bf00709154,doi:10.1007/3-540-56922-7_33	-	seed-key:doi:10.1023/a:1011202615884; primary-complete; exact journal bibliography entries 1--19 title-screened against the publisher record; snapshot screening/baseline-2026-08-04/primary-peled2001relaxedvisibility-backward.tsv
2026-08-04	snowball	closure-citations-33	OpenCitations COCI API	DOI:10.1023/A:1011202615884	forward	17	17	doi:10.1007/978-3-319-45994-3_7,doi:10.1007/s10703-006-0006-1,doi:10.1007/s10703-011-0126-0,doi:10.3233/fi-2011-613,doi:10.1007/978-3-642-04761-9_4,doi:10.1007/978-3-030-94583-1_8	doi:10.1007/978-3-642-13675-7_5	seed-key:doi:10.1023/a:1011202615884; exact DOI citation response with all 17 records metadata-resolved and title-screened; property-driven stubborn sets decisively extend the observer-sensitive POR boundary; the 2010 optimal-stubborn-set paper is the conference predecessor of the retained 2011 journal article; snapshot screening/baseline-2026-08-04/opencitations-peled2001relaxedvisibility-forward.tsv
2026-08-04	search	closure-replacement-35	Crossref REST API	safety property driven stubborn sets	query	1725695	100	doi:10.1007/978-3-319-45994-3_7,doi:10.3233/fi-2011-613,doi:10.1007/3-540-48745-x_4,doi:10.1007/s10703-005-4594-y,doi:10.1007/978-3-642-31131-4_13,doi:10.1109/acsd.2011.25,doi:10.1007/978-3-319-51046-0_6,doi:10.1007/s10009-017-0481-2,doi:10.3233/fi-2021-2001,doi:10.1007/978-3-642-21834-7_14	doi:10.1007/978-3-642-13675-7_5,doi:10.1007/3-540-69108-1_8,doi:10.1007/3-540-53863-1_36	C35-01; all 100 records title-screened; property-specific and fair-testing stubborn-set variants reopen the schedule-observer boundary, while optimal and early versions were reconciled once; snapshot screening/baseline-2026-08-04/crossref-closure-35-01.tsv
2026-08-04	search	closure-replacement-35	Crossref REST API	question guided stubborn set state properties	query	4767423	100	doi:10.1007/s10703-006-0006-1,doi:10.1007/978-3-319-51046-0_13,doi:10.1007/3-540-58152-9_30,doi:10.1007/3-540-58152-9_28,doi:10.1007/3-540-55676-1_25,doi:10.1109/acsd.2011.25	doi:10.1007/3-540-44988-4_17,doi:10.7146/dpb.v29i543.7077	C35-02; all 100 records title-screened; the improved question-guided records are predecessors of the retained journal article, and additional symbolic, sleep-set, process-algebra, and weak-stubborn variants strengthen the existing POR cluster; snapshot screening/baseline-2026-08-04/crossref-closure-35-02.tsv
2026-08-04	search	closure-replacement-35	Crossref REST API	transparent partial order reduction invisible actions	query	1545374	100	doi:10.1007/s10703-011-0126-0,doi:10.1007/978-3-642-02658-4_31,doi:10.1007/978-3-319-95582-7_35,doi:10.1145/3293882.3338987,doi:10.1145/2535838.2535845,doi:10.1145/1040305.1040315,doi:10.1109/fmcad.2016.7886672,doi:10.1145/3603288.3603296	doi:10.1145/2578855.2535845	C35-03; all 100 records title-screened; transparent, monotonic, conditional, approximate, bounded, and dynamic POR records were adjudicated, including the optimal-DPOR journal alias; seven blank-title grants are nonpublications; snapshot screening/baseline-2026-08-04/crossref-closure-35-03.tsv
2026-08-04	search	closure-replacement-35	Crossref REST API	optimal stubborn sets representative interleavings	query	614863	100	doi:10.3233/fi-2011-613,doi:10.1007/978-3-319-45994-3_7,doi:10.1007/3-540-48745-x_4,doi:10.1007/s10703-005-4594-y,doi:10.1007/978-3-642-31131-4_13,doi:10.1109/acsd.2011.25,doi:10.1007/978-3-319-51046-0_6,doi:10.1007/s10009-017-0481-2,doi:10.3233/fi-2021-2001,doi:10.1007/978-3-642-21834-7_14	doi:10.1007/978-3-642-13675-7_5,doi:10.1007/3-540-69108-1_8,doi:10.1007/3-540-53863-1_36	C35-04; all 100 records title-screened; targeted stubborn-set optimality and property variants match C35-01 and add no caller-input observer; snapshot screening/baseline-2026-08-04/crossref-closure-35-04.tsv
2026-08-04	search	closure-replacement-35	Crossref REST API	automata driven partial order reduction guided LTL	query	2093308	100	doi:10.1007/978-3-030-94583-1_8,doi:10.1016/j.scico.2010.02.008,doi:10.1007/s10817-017-9418-4,doi:10.1007/978-3-319-13338-6_20,doi:10.1093/logcom/exw004,doi:10.1016/j.tcs.2009.03.002,doi:10.1007/978-3-642-20398-5_29,doi:10.1007/978-3-642-02658-4_31,doi:10.1007/978-3-319-95582-7_35,doi:10.1145/3603288.3603296	doi:10.1007/978-3-642-00255-7_21,doi:10.1007/978-3-319-40648-0_23	C35-05; all 100 records title-screened; state/event, executable, multicore, next-time, and partial-snapshot LTL variants reopen and broaden the explicit property-directed POR lineage; publication predecessors were reconciled once; snapshot screening/baseline-2026-08-04/crossref-closure-35-05.tsv
2026-08-04	search	closure-replacement-35	Crossref REST API	relaxed visibility partial order observer property	query	1092559	100	doi:10.1023/a:1011202615884,doi:10.1145/2737924.2737956,doi:10.1145/2345156.1993521,doi:10.1016/j.ipl.2007.11.015	doi:10.1007/3-540-63166-6_33,doi:10.1145/2813885.2737956,doi:10.1145/1993316.1993521,doi:10.1145/1993498.1993521	C35-06; all 100 records title-screened; relaxed-visibility and weak-memory versions were already reconciled, while safety-property-directed search adds a supporting POR comparator; snapshot screening/baseline-2026-08-04/crossref-closure-35-06.tsv
2026-08-04	search	closure-replacement-35	Crossref REST API	symbolic path simulation dataflow feasibility	query	1436924	100	doi:10.1145/1108768.1108808,doi:10.1007/978-3-030-02215-0_3,doi:10.1109/cscwd68734.2026.11582111,doi:10.1109/icsess47205.2019.9040767,doi:10.1007/11823230_27,doi:10.1145/2771284.2771285,doi:10.1109/ase.2013.6693083,doi:10.1145/3007898,doi:10.1109/iccq65694.2025.11314570	doi:10.1109/fdl.2017.8303894,doi:10.1145/1108792.1108808	C35-07; all 100 records title-screened; synchronous-dataflow symbolic simulation with timers is a newly reconciled close program-model boundary, and path-feasibility/dataflow integrations remain supporting neighbors; one blank-title grant is nontechnical; snapshot screening/baseline-2026-08-04/crossref-closure-35-07.tsv
2026-08-04	search	closure-replacement-35	Crossref REST API	modular glass box similar states abstraction	query	1370503	100	doi:10.1145/1869459.1869461,doi:10.1145/222124.222139	doi:10.1145/1932682.1869461,doi:10.1145/222132.222139	C35-08; all 100 records title-screened; modular glass-box versions were reconciled and an older modular state-abstraction boundary was retained without a requested input observer; snapshot screening/baseline-2026-08-04/crossref-closure-35-08.tsv
2026-08-04	search	closure-replacement-35	Crossref REST API	explicit happens before schedule abstraction	query	331581	100	doi:10.1145/1869542.1869544,doi:10.1007/s11704-015-4492-4,doi:10.1007/s11241-023-09398-x	doi:10.1109/tase.2013.24,doi:10.1109/rtas54340.2022.00018	C35-09; all 100 records title-screened; explicit happens-before and schedule-abstraction POR records strengthen schedule-observer boundaries; the 2022 schedule-POR article is the conference predecessor of the retained 2023 journal treatment; most retrieval is nontechnical homonym noise; snapshot screening/baseline-2026-08-04/crossref-closure-35-09.tsv
2026-08-04	search	closure-replacement-35	Crossref REST API	infeasible path generalization symbolic input	query	474249	100	doi:10.1016/j.infsof.2014.07.012,doi:10.1109/icsess47205.2019.9040767,doi:10.1109/issre55969.2022.00054,doi:10.1109/qrs.2016.26,doi:10.1109/iccq65694.2025.11314570	doi:10.1109/icst.2010.13	C35-10; all 100 records title-screened; explanation, learning, and graph-transformation variants prune infeasible paths rather than enumerate exact event fibers; the conference predecessor of the retained generalization article was reconciled; snapshot screening/baseline-2026-08-04/crossref-closure-35-10.tsv
2026-08-04	search	closure-replacement-35	Crossref REST API	requested internal event observer caller input fiber	query	1371273	100	-	-	C35-11; all 100 records title-screened; unknown-input control observers, event-triggered control, caller identifiers, fiber sensors, and nontechnical homonyms yield no requested internal program event or caller-input fiber; snapshot screening/baseline-2026-08-04/crossref-closure-35-11.tsv
2026-08-04	search	closure-replacement-35	Crossref REST API	sparse dataflow selection residual observation	query	848686	100	doi:10.1145/202529.202535,doi:10.1007/978-3-319-10936-7_13	doi:10.1145/202530.202535	C35-12; all 100 records title-screened; conventional sparse pointer and reachability dataflow joins the existing representation boundary, while accelerator and statistical homonyms add no target result; two blank-title grants are nontechnical; snapshot screening/baseline-2026-08-04/crossref-closure-35-12.tsv
2026-08-04	audit	closure-primary-screen-35	Complete primary title screen	closure-primary-screen-round-35	audit	1200	1200	doi:10.1007/3-540-48745-x_4,doi:10.1007/s10703-005-4594-y,doi:10.1007/978-3-642-31131-4_13,doi:10.1016/j.scico.2010.02.008,doi:10.1007/978-3-030-02215-0_3,doi:10.1109/acsd.2011.25,doi:10.1007/s10817-017-9418-4,doi:10.1093/logcom/exw004,doi:10.1016/j.tcs.2009.03.002,doi:10.1109/icsess47205.2019.9040767,doi:10.1007/11823230_27,doi:10.1145/2771284.2771285,doi:10.1109/issre55969.2022.00054,doi:10.1109/qrs.2016.26	doi:10.1007/978-3-642-13675-7_5,doi:10.1007/3-540-69108-1_8,doi:10.1007/3-540-44988-4_17,doi:10.7146/dpb.v29i543.7077,doi:10.1007/978-3-642-00255-7_21,doi:10.1109/fdl.2017.8303894,doi:10.1109/icst.2010.13	Primary screener parsed and title-screened all 1200 occurrences, verified twelve 100-record snapshots with unique ranks and identifiers, counted 1108 unique identifiers and 1006 unique nonblank normalized titles under the recorded normalization, resolved ten blank grant occurrences, conservatively reopened the map, and retired frozen round 36 unexecuted
2026-08-04	audit	closure-independent-audit-35a	Independent complete title audit	closure-independent-audit-round-35-a	audit	1200	1200	doi:10.1007/978-3-319-45994-3_7,doi:10.1007/s10703-006-0006-1,doi:10.1007/s10703-011-0126-0,doi:10.3233/fi-2011-613,doi:10.1007/978-3-030-94583-1_8,doi:10.1145/1108768.1108808,doi:10.1145/1869459.1869461,doi:10.1145/1869542.1869544,doi:10.1016/j.infsof.2014.07.012	-	Reviewer independently screened all 1200 occurrences, counted 1108 unique identifiers and 1009 unique nonblank normalized titles, resolved ten blank grant occurrences, classified the uncataloged POR and path records as variants within established clusters, reported prospective no-add, and found no direct target work
2026-08-04	audit	closure-independent-audit-35b	Second independent adversarial complete title audit	closure-independent-audit-round-35-b	audit	1200	1200	doi:10.1007/3-540-48745-x_4,doi:10.1007/s10703-005-4594-y,doi:10.1007/978-3-642-31131-4_13,doi:10.1016/j.scico.2010.02.008,doi:10.1007/978-3-030-02215-0_3,doi:10.1109/acsd.2011.25,doi:10.1007/s10817-017-9418-4,doi:10.1093/logcom/exw004,doi:10.1016/j.tcs.2009.03.002,doi:10.1109/icsess47205.2019.9040767,doi:10.1007/11823230_27,doi:10.1145/2771284.2771285,doi:10.1109/issre55969.2022.00054,doi:10.1109/qrs.2016.26	doi:10.1007/978-3-642-13675-7_5,doi:10.1007/3-540-69108-1_8,doi:10.1007/3-540-44988-4_17,doi:10.7146/dpb.v29i543.7077,doi:10.1007/978-3-642-00255-7_21,doi:10.1109/fdl.2017.8303894,doi:10.1109/icst.2010.13	Second reviewer independently parsed and screened every occurrence, counted 1108 unique identifiers and 1009 unique nonblank normalized titles, resolved ten blank grant occurrences, required reopen for explicit property-specific POR and synchronous-dataflow simulation boundaries, and found no direct caller-input-fiber construction; conservative adjudication accepts this reopen classification
2026-08-04	search	closure-replacement-37	Crossref REST API	stubborn sets standard linear time state event property	query	5302078	100	doi:10.1007/3-540-48745-x_4,doi:10.1007/s10703-005-4594-y,doi:10.1007/978-3-642-31131-4_13,doi:10.1016/j.scico.2010.02.008,doi:10.1145/2680541,doi:10.1023/a:1008629725384,doi:10.1007/978-3-319-67089-8_12,doi:10.3233/fi-2021-2001	-	C37-01; all 100 records title-screened; timed and frozen-action stubborn-set variants strengthen the property-POR cluster without producing caller-input fibers; snapshot screening/baseline-2026-08-04/crossref-closure-37-01.tsv
2026-08-04	search	closure-replacement-37	Crossref REST API	synchronous dataflow symbolic simulation timers selection	query	1573390	100	doi:10.1007/978-3-030-02215-0_3,doi:10.1016/s1571-0661(05)80436-0,doi:10.22152/programming-journal.org/2021/5/12,doi:10.1006/inco.2000.9999	doi:10.1109/fdl.2017.8303894	C37-02; all 100 records title-screened; early synchronous symbolic simulation plus transparent and compositional synchronous-dataflow language work decisively reopen the direct program-model boundary; snapshot screening/baseline-2026-08-04/crossref-closure-37-02.tsv
